"","Asteraceae.lig.","Asteraceae.tub.","Dodonaea.T.mau.167","Dodonaea.T.mau.128","Erica.T.mau.141","Ericales","Trochetia.T.mau.146","Trochetia.T.mau.174","Poaceae","Laurembergia.tetranda.type","Cyperaceae","Nymphoides.indica.type","Onagraceae","Pandanus.T.mau.131","Pandanus","Acalypha","Allophylus.T.mau.90","Aphloia.theiformis.type","Araliaceae.type","Bakerella.type.T.mau.169","Psiloxylon.mauritiana","Clematis.mauritiana.type","Dracaena.type","Eugenia","Labourdonnaisia.type.T.mau.98","Molinaea.T.mau.136","Myrtaceae.undif.","Nuxia.verticillata","Olea.type.T.mau.153","Pilea.Ficus.undif.","Polyscias.type..Araliaceae.","Rorippa.insularis.type","Sapotaceae","Syzygium","Tambourissa.purpurea.type..T.mau.101b.","Urticaceae.Moraceae.undif.","Weinmannia","Securinega.type..T.mau.8.","Alchornea.type","Artemisia.afra.type..T.mau.142.","Cycadaceae.type","Hydrocotyle.type..T.mau.135.","Podocarpus.type","Apiaceae.type","Solanaceae.type","Camellia.sinensis.type","Cordia.type","Euphorbiaceae.T.mau.112b","Euphorbiaceae.T.mau.172","Euphorbiaceae.T.mau.88.","Fabaceae","Melastomataceae","Plantago","Psidium.cattleianum","Rubiaceae.type.T.mau.121","Rubiaceae.type.T.mau.164","Rubiaceae.type.T.mau.67","Rubiaceae.type.T.mau.70","Arecaceae.type.T.mau.127","Arecaceae.type.T.mau.137","Arecaceae.type.T.mau.139","Arecaceae.tetrade.type.T.mau.2","cf..T.mau.87","not.Thalictrum.type","T.mau.100","T.mau.103","T.mau.115","T.mau.116..Proteaceae..","T.mau.12","T.mau.129b","T.mau.130","T.mau.132b","T.mau.138..Solanaceae..","T.mau.140","T.mau.143..Monimiaceae..","T.mau.143b","T.mau.147","T.mau.148","T.mau.150","T.mau.151","T.mau.151b","T.mau.152","T.mau.154","T.mau.157","T.mau.158..Oenothera..","T.mau.162","T.mau.165","T.mau.166..Solanaceae..","T.mau.168","T.mau.171","T.mau.175","T.mau.175a","T.mau.175b","T.mau.177","T.mau.178","T.mau.179","T.mau.18","T.mau.180","T.mau.181","T.mau.182","T.mau.185","T.mau.188","T.mau.189","T.mau.19","T.mau.190","T.mau.191","T.mau.202","T.mau.20b","T.mau.213","T.mau.28","T.mau.35b","T.mau.37","T.mau.43","T.mau.48","T.mau.51","T.mau.52","T.mau.57","T.mau.58","T.mau.59","T.mau.65","T.mau.75","T.mau.84","T.mau.87","T.mau.99","Cyathea","Lycopodium","Monolete.clavate.","Monolete.echinate.","Monolete.psilate.","Monolete.verrucate.","Pteris","T.mau.124.Trilete.verrucate.","T.mau.125.Trilete..large","T.mau.145.Trilete.echinate.","T.mau.161.Trilete.","T.mau.170","T.mau.184.Trilete.","T.mau.34.Trilete.reticulate.","T.mau.53.Trilete.echinate..","T.mau.54a","T.mau.54b","T.mau.54c.","T.mau.56.Trilete.","T.mau.64.Trilete.foveolate.","T.mau.93.Trilete.","Cal_yrs_BP","min","max"
"2918",0,0,0,0,0,0,0,0,0.00193798449612403,0,0.00193798449612403,0,0,0,0.416666666666667,0,0.00193798449612403,0,0,0,0,0,0.112403100775194,0,0,0,0,0.00387596899224806,0,0.106589147286822,0,0,0.0155038759689922,0,0,0.0135658914728682,0.00387596899224806,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193798449612403,0,0,0,0,0.00193798449612403,0,0.0155038759689922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193798449612403,0.0523255813953488,0.00387596899224806,0.0310077519379845,0,0.174418604651163,0,0,0,0,0,0,0,0,0,0,0,0.0193798449612403,0.00193798449612403,0,0,0,2818.5,NA,NA
"3000",0,0,0,0.00189393939393939,0,0,0.00378787878787879,0,0,0,0.00189393939393939,0,0,0.00189393939393939,0.501893939393939,0.00189393939393939,0,0.00568181818181818,0,0,0,0.00189393939393939,0.0757575757575758,0,0,0,0,0,0.00189393939393939,0.0757575757575758,0,0,0.00757575757575758,0.00378787878787879,0,0.00378787878787879,0.00568181818181818,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0.00757575757575758,0,0.15530303030303,0.00378787878787879,0,0,0.00568181818181818,0,0,0,0,0,0,0.00378787878787879,0.0454545454545455,0.00189393939393939,0,0,0,2899,NA,NA
"3083",0,0,0,0,0,0,0,0,0,0,0.00200803212851406,0,0,0.00602409638554217,0.528112449799197,0.00401606425702811,0,0,0,0,0,0.00200803212851406,0.0983935742971888,0.00200803212851406,0,0,0,0.00200803212851406,0,0.0481927710843374,0,0,0.0120481927710843,0,0,0.00602409638554217,0.00602409638554217,0.0220883534136546,0.00200803212851406,0,0,0,0.00200803212851406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100401606425703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0,0,0,0,0.00200803212851406,0,0,0.0261044176706827,0.00200803212851406,0.00401606425702811,0,0.146586345381526,0.00200803212851406,0,0,0.0120481927710843,0,0,0,0,0,0,0.00401606425702811,0.0381526104417671,0.00602409638554217,0,0,0,2987.5,NA,NA
"3165",0,0,0,0,0,0,0,0,0,0,0.00596421471172962,0,0,0.00596421471172962,0.467196819085487,0.00397614314115308,0,0,0,0,0,0,0.0795228628230616,0.00596421471172962,0,0,0.00198807157057654,0.00397614314115308,0,0.0695825049701789,0,0,0.0119284294234592,0.00198807157057654,0,0.00198807157057654,0.00596421471172962,0.0178926441351889,0.00397614314115308,0,0,0.00198807157057654,0,0,0,0,0,0.00795228628230616,0,0,0,0,0,0,0,0,0,0,0,0.00198807157057654,0,0.00596421471172962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397614314115308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047713717693837,0.00198807157057654,0.00596421471172962,0.00198807157057654,0.184890656063618,0.00795228628230616,0.00198807157057654,0,0.0119284294234592,0,0,0,0,0,0,0,0.0119284294234592,0.0139165009940358,0,0,0,3064,NA,NA
"3246",0,0,0,0,0,0,0,0,0,0,0.00170357751277683,0,0,0.00340715502555366,0.567291311754685,0.00170357751277683,0,0,0,0,0,0.00170357751277683,0.0408858603066439,0.00681431005110733,0,0,0,0.00170357751277683,0,0.0579216354344123,0,0,0.00170357751277683,0,0.00340715502555366,0,0.00170357751277683,0.0170357751277683,0,0,0,0,0,0,0,0,0,0.00340715502555366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136286201022147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511073253833049,0,0,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0.0221465076660988,0,0.00511073253833049,0,0.231686541737649,0.00170357751277683,0,0,0.00681431005110733,0,0,0,0,0,0,0,0,0,0,0,0,3142,NA,NA
"3330",0,0,0,0,0,0,0,0,0,0,0.00634920634920635,0,0,0.00476190476190476,0.479365079365079,0.00317460317460317,0,0,0,0,0,0.00158730158730159,0.0698412698412698,0,0,0.00158730158730159,0,0,0,0.0650793650793651,0,0,0.00952380952380952,0,0.00476190476190476,0.00793650793650794,0.00793650793650794,0.0111111111111111,0,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365079365079365,0.00158730158730159,0.00793650793650794,0,0.219047619047619,0.00476190476190476,0,0,0.0238095238095238,0,0,0,0,0,0,0.00158730158730159,0.00952380952380952,0,0,0,0,3226.5,NA,NA
"3410",0,0,0,0,0,0,0,0,0,0,0.0191458026509573,0,0.00294550810014728,0,0.30780559646539,0,0,0,0,0,0.00147275405007364,0.00147275405007364,0.0751104565537555,0,0,0,0,0,0,0.0515463917525773,0,0,0.00736377025036819,0,0,0.00736377025036819,0.0103092783505155,0.0235640648011782,0.00589101620029455,0,0,0,0,0,0,0,0.00589101620029455,0.00736377025036819,0,0,0.00294550810014728,0.00147275405007364,0,0,0.00589101620029455,0,0,0,0,0.00147275405007364,0,0.0147275405007364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294550810014728,0,0.00736377025036819,0,0,0,0.00441826215022091,0,0,0,0,0,0,0,0,0,0,0.0986745213549337,0.00441826215022091,0.0176730486008837,0,0.265095729013255,0,0.00294550810014728,0.00147275405007364,0.01620029455081,0,0,0,0,0.00294550810014728,0,0,0.0176730486008837,0.00441826215022091,0,0,0,3309.5,NA,NA
"3489",0,0,0,0,0,0,0,0,0,0,0.00170068027210884,0,0,0.00850340136054422,0.406462585034014,0.00510204081632653,0,0.00170068027210884,0,0,0,0,0.0850340136054422,0.00340136054421769,0,0,0,0.00170068027210884,0,0.0595238095238095,0,0,0.0102040816326531,0.00340136054421769,0.00340136054421769,0.00170068027210884,0.00170068027210884,0.0187074829931973,0,0,0,0.00170068027210884,0,0,0,0,0,0.00170068027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022108843537415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170068027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0,0,0.00340136054421769,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.0102040816326531,0.00510204081632653,0,0.215986394557823,0.00510204081632653,0.00170068027210884,0,0.0153061224489796,0,0,0,0,0,0,0.00510204081632653,0.0153061224489796,0,0,0,0,3385.5,NA,NA
"3570",0,0.00314465408805031,0,0,0,0,0,0,0,0,0.0157232704402516,0,0,0.00786163522012579,0.375786163522013,0.00786163522012579,0.00157232704402516,0,0,0,0,0,0.0754716981132075,0.0125786163522013,0,0,0,0.00628930817610063,0,0.0754716981132075,0,0,0.00786163522012579,0.00314465408805031,0.00314465408805031,0.0125786163522013,0.00471698113207547,0.0157232704402516,0.00157232704402516,0,0.00157232704402516,0,0,0,0.00157232704402516,0,0,0.00157232704402516,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0251572327044025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0,0,0.00471698113207547,0,0,0,0,0,0,0,0.00157232704402516,0,0,0.0738993710691824,0.00471698113207547,0.00628930817610063,0,0.190251572327044,0.00314465408805031,0,0,0.0220125786163522,0,0,0,0,0,0,0.00314465408805031,0.0172955974842767,0.00314465408805031,0,0,0,3465.5,NA,NA
"3648",0,0,0,0,0,0,0,0.00172413793103448,0.00517241379310345,0,0.00689655172413793,0,0,0.00344827586206897,0.344827586206897,0,0,0,0,0,0,0,0.0810344827586207,0.00344827586206897,0.00172413793103448,0,0,0.00517241379310345,0.00344827586206897,0.0982758620689655,0,0,0.00689655172413793,0.00172413793103448,0,0.00172413793103448,0.00344827586206897,0.0379310344827586,0.00172413793103448,0,0,0.00172413793103448,0,0,0,0,0,0.00517241379310345,0,0,0,0.00172413793103448,0,0,0,0,0,0,0,0,0,0.0551724137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344827586206897,0,0,0,0.00344827586206897,0,0,0,0,0,0,0,0.00517241379310345,0,0,0.0689655172413793,0.0103448275862069,0.0189655172413793,0,0.172413793103448,0.00172413793103448,0,0,0.0241379310344828,0,0,0,0,0,0,0.00172413793103448,0.00517241379310345,0.0120689655172414,0,0,0,3546.5,NA,NA
"3727",0,0,0,0,0.00174520069808028,0,0,0,0,0,0.00174520069808028,0,0,0.00523560209424084,0.390924956369983,0,0,0,0,0,0,0.00174520069808028,0.0820244328097731,0.00349040139616056,0,0.00174520069808028,0,0,0.00174520069808028,0.0855148342059337,0,0,0.00523560209424084,0,0.00174520069808028,0.00523560209424084,0.00349040139616056,0.0331588132635253,0.00349040139616056,0,0,0,0,0,0,0,0,0.00174520069808028,0,0,0,0.00174520069808028,0,0,0,0,0,0,0,0.00174520069808028,0,0.0488656195462478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808028,0,0,0,0.00523560209424084,0,0,0,0,0,0,0,0,0,0,0.0698080279232112,0.012216404886562,0.0261780104712042,0,0.158813263525305,0,0,0,0.0261780104712042,0.00174520069808028,0,0,0,0,0,0.00349040139616056,0.0087260034904014,0.00349040139616056,0,0,0,3625,NA,NA
"3808",0,0,0,0.0017921146953405,0,0,0,0,0,0,0,0,0,0.0017921146953405,0.512544802867383,0.00537634408602151,0,0,0,0,0,0,0.0698924731182796,0.00537634408602151,0,0,0,0.003584229390681,0,0.0537634408602151,0,0,0.00896057347670251,0.0017921146953405,0.0017921146953405,0,0,0.0232974910394265,0.0017921146953405,0,0,0,0,0,0,0,0,0.00716845878136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412186379928315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537634408602151,0,0,0,0.00537634408602151,0,0,0,0,0,0,0,0,0,0,0.046594982078853,0.00537634408602151,0.017921146953405,0,0.130824372759857,0.0017921146953405,0,0,0.0232974910394265,0,0,0,0,0,0,0.0017921146953405,0.0125448028673835,0.00896057347670251,0,0,0,3707,NA,NA
"3886",0,0.00198412698412698,0,0,0,0,0,0,0,0,0.00198412698412698,0,0,0,0.541666666666667,0,0,0,0,0,0,0,0.0793650793650794,0,0,0,0,0.00198412698412698,0,0.0138888888888889,0,0,0.00595238095238095,0,0.00198412698412698,0.00793650793650794,0,0.00992063492063492,0.00396825396825397,0,0,0,0,0,0,0,0,0.00992063492063492,0,0,0,0,0.00198412698412698,0,0,0,0,0,0,0.00396825396825397,0,0.0337301587301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.00396825396825397,0.0119047619047619,0,0.198412698412698,0.00396825396825397,0.00396825396825397,0,0,0,0,0,0,0,0,0,0.00396825396825397,0.00595238095238095,0,0,0,3785,NA,NA
"3968",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0.518918918918919,0.0018018018018018,0,0,0,0,0,0,0.0774774774774775,0.0036036036036036,0,0,0,0,0,0.0378378378378378,0,0,0.0036036036036036,0.0018018018018018,0.0018018018018018,0.0036036036036036,0.0018018018018018,0.0234234234234234,0.0018018018018018,0,0.0036036036036036,0.0018018018018018,0,0,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306306306306306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.0018018018018018,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0.0630630630630631,0.0036036036036036,0.018018018018018,0,0.135135135135135,0.0036036036036036,0,0,0.018018018018018,0,0,0,0,0,0,0,0.0126126126126126,0.0108108108108108,0,0,0,3868,NA,NA
"4052",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821018062397373,0.509031198686371,0,0,0,0,0,0,0,0.0722495894909688,0,0,0,0,0.00164203612479475,0.00164203612479475,0.0607553366174056,0,0,0.00821018062397373,0.00328407224958949,0.00656814449917898,0.00492610837438424,0,0.0180623973727422,0.00164203612479475,0,0,0.00492610837438424,0,0,0,0,0,0.00328407224958949,0,0,0,0,0,0,0,0,0,0,0,0.00328407224958949,0,0.0558292282430213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328407224958949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525451559934319,0.00656814449917898,0.0164203612479475,0.00164203612479475,0.126436781609195,0.00328407224958949,0.00164203612479475,0,0.0147783251231527,0,0,0,0,0,0,0,0.00656814449917898,0.00328407224958949,0,0,0,3951,NA,NA
"4133",0,0,0,0.00111111111111111,0,0,0,0.00111111111111111,0.00111111111111111,0,0.00444444444444444,0,0,0.0155555555555556,0.496666666666667,0,0.00111111111111111,0,0,0,0,0.00111111111111111,0.0766666666666667,0.00111111111111111,0,0.00111111111111111,0,0.00222222222222222,0,0.0211111111111111,0,0,0.00333333333333333,0,0.00444444444444444,0,0.00444444444444444,0.0144444444444444,0.00111111111111111,0,0,0.00111111111111111,0,0,0,0,0,0.00222222222222222,0,0,0,0,0,0,0,0,0,0,0,0.00111111111111111,0,0.0455555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111111111111111,0,0,0,0.00111111111111111,0,0,0,0,0,0,0,0,0,0,0.0877777777777778,0.00444444444444444,0.0177777777777778,0.00111111111111111,0.134444444444444,0.0122222222222222,0,0,0.0166666666666667,0.00111111111111111,0,0,0,0,0,0,0.01,0.01,0,0,0,4030,NA,NA
"4215",0,0,0,0,0,0,0.00179856115107914,0,0,0,0.00179856115107914,0,0,0.00179856115107914,0.512589928057554,0,0,0,0,0,0.00179856115107914,0.00359712230215827,0.0845323741007194,0.00179856115107914,0,0,0,0.00179856115107914,0,0.0485611510791367,0,0,0.00539568345323741,0.00359712230215827,0.00359712230215827,0.00359712230215827,0,0.00179856115107914,0,0,0,0,0,0,0,0,0,0.00539568345323741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503597122302158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179856115107914,0,0,0,0.00179856115107914,0,0,0,0,0,0,0,0.00179856115107914,0,0,0.0611510791366906,0.00539568345323741,0.00719424460431655,0.00179856115107914,0.149280575539568,0.00179856115107914,0,0,0.0161870503597122,0,0,0,0,0,0,0.00179856115107914,0.00539568345323741,0.0107913669064748,0,0,0,4109.5,NA,NA
"4300",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641025641025641,0.536858974358974,0.0016025641025641,0,0.0016025641025641,0,0,0,0,0.094551282051282,0.0016025641025641,0,0.00320512820512821,0,0.0016025641025641,0.0016025641025641,0.0512820512820513,0,0,0.00320512820512821,0.0016025641025641,0.0016025641025641,0.00320512820512821,0.00320512820512821,0.0176282051282051,0.00320512820512821,0,0,0.00320512820512821,0,0,0,0,0,0.0016025641025641,0,0,0,0,0,0,0,0,0,0,0,0.0016025641025641,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016025641025641,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0,0,0.0625,0.016025641025641,0.0016025641025641,0.00320512820512821,0.102564102564103,0,0.0016025641025641,0,0.0176282051282051,0,0,0,0,0,0,0.0016025641025641,0.00320512820512821,0.00480769230769231,0,0,0,4189,NA,NA
"4382",0,0,0,0,0,0,0,0,0,0,0.00196078431372549,0,0,0,0.572549019607843,0.00196078431372549,0,0,0,0,0.00196078431372549,0,0.0705882352941176,0.00196078431372549,0,0,0,0.00784313725490196,0,0.0450980392156863,0,0,0.00784313725490196,0.00196078431372549,0.00392156862745098,0.00196078431372549,0.00784313725490196,0.00588235294117647,0.00392156862745098,0,0,0,0,0,0,0,0,0.00196078431372549,0,0.00392156862745098,0.00392156862745098,0,0,0,0,0,0,0,0,0.00196078431372549,0,0.0215686274509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392156862745098,0,0,0,0,0,0,0,0,0,0,0.0647058823529412,0.0235294117647059,0.0137254901960784,0,0.103921568627451,0.00196078431372549,0,0,0.00588235294117647,0,0,0,0,0,0,0,0.00392156862745098,0.00784313725490196,0,0,0,4270,NA,NA
"4461",0,0,0,0.00177935943060498,0,0,0,0,0,0,0.00355871886120996,0,0,0.00533807829181495,0.364768683274021,0,0,0,0,0,0,0,0.0818505338078292,0,0,0.00177935943060498,0,0.0338078291814947,0.00177935943060498,0.0729537366548043,0,0,0.00533807829181495,0.00177935943060498,0,0.0124555160142349,0.00889679715302491,0.0195729537366548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284697508896797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355871886120996,0,0,0,0,0,0,0,0,0,0,0,0.00355871886120996,0,0,0,0.00711743772241993,0,0,0,0,0,0,0,0.00533807829181495,0,0,0.0676156583629893,0.00355871886120996,0.0266903914590747,0.00533807829181495,0.167259786476868,0.00177935943060498,0,0,0.0231316725978648,0,0,0,0,0,0,0.00177935943060498,0.00711743772241993,0.0320284697508897,0,0,0,4351,NA,NA
"4542",0,0,0,0.00527240773286467,0,0,0,0,0.00351493848857645,0,0.00351493848857645,0,0,0.0070298769771529,0.423550087873462,0.00175746924428822,0,0.00351493848857645,0,0,0,0.00175746924428822,0.0790861159929701,0,0,0,0,0.0369068541300527,0,0.0685413005272408,0,0,0.00527240773286467,0,0,0.00351493848857645,0.0105448154657293,0.0369068541300527,0,0,0,0,0,0,0,0,0,0.00527240773286467,0,0,0,0.00351493848857645,0,0,0,0,0,0,0,0,0,0.0298769771528998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175746924428822,0,0,0,0.00175746924428822,0,0,0,0,0,0,0,0,0,0,0.070298769771529,0.0123022847100176,0.031634446397188,0,0.0949033391915641,0.00175746924428822,0.00351493848857645,0,0.0263620386643234,0,0,0,0,0,0,0,0.00878734622144113,0.0175746924428823,0,0,0,4427,NA,NA
"4621",0,0,0,0.00426439232409382,0,0,0,0,0,0,0.0149253731343284,0,0,0.00426439232409382,0.464818763326226,0,0,0,0,0,0,0,0.0831556503198294,0.00426439232409382,0,0,0,0.0575692963752665,0,0.0533049040511727,0,0,0.00426439232409382,0,0,0.00213219616204691,0.00852878464818763,0.0127931769722814,0,0,0.00213219616204691,0,0,0,0,0,0,0.00426439232409382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046908315565032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213219616204691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213219616204691,0,0,0,0,0,0,0,0.00426439232409382,0,0,0.0383795309168444,0,0.0511727078891258,0,0.093816631130064,0.00852878464818763,0.00426439232409382,0,0.0191897654584222,0,0,0,0,0,0,0,0.00213219616204691,0.00639658848614072,0,0,0,4512,NA,NA
"4701",0,0,0,0.0157342657342657,0,0,0,0,0,0,0.0034965034965035,0,0,0,0.265734265734266,0,0,0.00174825174825175,0,0,0,0,0.0804195804195804,0,0,0.00174825174825175,0,0.0786713286713287,0.00174825174825175,0.0629370629370629,0,0,0.00699300699300699,0,0,0.00524475524475524,0.00874125874125874,0.034965034965035,0,0,0.00174825174825175,0.00699300699300699,0,0,0,0,0,0.00174825174825175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041958041958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646853146853147,0.00524475524475524,0.0122377622377622,0,0.244755244755245,0.0034965034965035,0,0,0.0262237762237762,0,0,0,0,0,0,0,0.00524475524475524,0.0104895104895105,0,0,0,4591,NA,NA
"4783",0,0,0,0.0137524557956778,0.00196463654223969,0,0,0,0,0,0,0,0,0.00785854616895874,0.335952848722986,0,0,0,0,0,0,0,0.0903732809430255,0.00392927308447937,0,0.00196463654223969,0,0.121807465618861,0,0.0353634577603143,0,0,0.00589390962671906,0,0.00589390962671906,0.00196463654223969,0.00589390962671906,0.0333988212180747,0.00196463654223969,0,0,0.00196463654223969,0,0,0,0,0,0.00589390962671906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235756385068762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196463654223969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844793713163065,0.00589390962671906,0.00785854616895874,0,0.172888015717092,0.00196463654223969,0,0,0.0176817288801572,0,0,0,0,0,0,0,0.00196463654223969,0.00589390962671906,0,0,0,4676,NA,NA
"4863",0,0,0,0,0,0,0,0,0,0,0.00373831775700935,0,0,0,0.368224299065421,0,0,0,0,0,0.00186915887850467,0,0.114018691588785,0,0,0,0,0.0579439252336449,0,0.0373831775700935,0,0,0.011214953271028,0,0,0,0.0149532710280374,0.0186915887850467,0,0,0,0,0,0.00186915887850467,0,0,0,0.00373831775700935,0,0,0,0.00186915887850467,0,0,0,0,0,0.00747663551401869,0.0130841121495327,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011214953271028,0,0,0.00186915887850467,0,0,0,0,0,0,0,0,0,0,0.0841121495327103,0.00186915887850467,0.011214953271028,0,0.190654205607477,0,0,0,0.0168224299065421,0,0,0,0,0,0,0,0,0.00747663551401869,0,0,0,4753,NA,NA
